rest_key,rest_coop,reporting_day,daypart_name,daypart_description,daypart_sales,daypart_transaction_qty,Weekday
13369,SEA/TCA WA CP-0024,2011-01-12,MORNING,Open - 11AM,1029.69,216,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,REGULAR MENU,10:30AM (11AM weekend) - Close,2658.99,466,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-12,TOTAL DAY,All hours,3595.79,661,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-13,AFTER 4PM,4PM - Close,1038.7,170,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,AFTERNOON,2PM - 4PM,420.72,85,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,BREAKFAST,Open - 10:30AM (11AM weekend),775.86,177,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,DINNER,4PM - 9PM,923.61,148,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,EVENING,9PM - Close,115.09,22,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,LUNCH,11AM -  2PM,1419.89,241,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,MORNING,Open - 11AM,853.51,196,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,REGULAR MENU,10:30AM (11AM weekend) - Close,2956.96,515,Thursday
13369,SEA/TCA WA CP-0024,2011-01-13,TOTAL DAY,All hours,3732.82,692,Thursday
13369,SEA/TCA WA CP-0024,2011-01-14,AFTER 4PM,4PM - Close,1509.7,196,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,AFTERNOON,2PM - 4PM,571.26,89,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,BREAKFAST,Open - 10:30AM (11AM weekend),913.79,195,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,DINNER,4PM - 9PM,1246.04,160,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,EVENING,9PM - Close,263.66,36,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,LATE NIGHT,11PM - 5AM,1.0,1,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,LUNCH,11AM -  2PM,1475.96,244,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,MORNING,Open - 11AM,1024.97,218,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,REGULAR MENU,10:30AM (11AM weekend) - Close,3668.1,552,Friday
13369,SEA/TCA WA CP-0024,2011-01-14,TOTAL DAY,All hours,4581.89,747,Friday
13369,SEA/TCA WA CP-0024,2011-01-15,AFTER 4PM,4PM - Close,1234.26,168,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,AFTERNOON,2PM - 4PM,446.84,61,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,BREAKFAST,Open - 10:30AM (11AM weekend),830.63,131,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,DINNER,4PM - 9PM,977.6,135,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,EVENING,9PM - Close,256.66,33,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,LUNCH,11AM -  2PM,960.04,128,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,MORNING,Open - 11AM,830.63,131,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,REGULAR MENU,10:30AM (11AM weekend) - Close,2641.14,357,Saturday
13369,SEA/TCA WA CP-0024,2011-01-15,TOTAL DAY,All hours,3471.77,488,Saturday
13369,SEA/TCA WA CP-0024,2011-01-16,AFTER 4PM,4PM - Close,1107.96,146,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,AFTERNOON,2PM - 4PM,435.52,68,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,BREAKFAST,Open - 10:30AM (11AM weekend),656.86,98,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,DINNER,4PM - 9PM,964.44,121,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,EVENING,9PM - Close,143.52,25,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,LUNCH,11AM -  2PM,661.66,81,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,MORNING,Open - 11AM,656.86,98,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,REGULAR MENU,10:30AM (11AM weekend) - Close,2205.14,295,Sunday
13369,SEA/TCA WA CP-0024,2011-01-16,TOTAL DAY,All hours,2862.0,393,Sunday
13369,SEA/TCA WA CP-0024,2011-01-17,AFTER 4PM,4PM - Close,916.16,146,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,AFTERNOON,2PM - 4PM,496.14,81,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,BREAKFAST,Open - 10:30AM (11AM weekend),649.01,151,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,DINNER,4PM - 9PM,767.79,123,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,EVENING,9PM - Close,148.37,23,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,LUNCH,11AM -  2PM,1261.37,218,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,MORNING,Open - 11AM,782.12,174,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,REGULAR MENU,10:30AM (11AM weekend) - Close,2806.78,468,Monday
13369,SEA/TCA WA CP-0024,2011-01-17,TOTAL DAY,All hours,3455.79,619,Monday
13369,SEA/TCA WA CP-0024,2011-01-18,AFTER 4PM,4PM - Close,1273.05,190,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,AFTERNOON,2PM - 4PM,490.66,88,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,BREAKFAST,Open - 10:30AM (11AM weekend),741.25,165,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,DINNER,4PM - 9PM,1087.68,160,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,EVENING,9PM - Close,185.37,30,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,LUNCH,11AM -  2PM,1164.55,210,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,MORNING,Open - 11AM,888.77,190,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,REGULAR MENU,10:30AM (11AM weekend) - Close,3075.78,513,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-18,TOTAL DAY,All hours,3817.03,678,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-19,AFTER 4PM,4PM - Close,1310.79,209,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,AFTERNOON,2PM - 4PM,537.99,91,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,BREAKFAST,Open - 10:30AM (11AM weekend),838.17,194,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,DINNER,4PM - 9PM,1069.68,169,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,EVENING,9PM - Close,241.11,40,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,LUNCH,11AM -  2PM,1318.29,232,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,MORNING,Open - 11AM,965.95,218,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,REGULAR MENU,10:30AM (11AM weekend) - Close,3294.85,556,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-19,TOTAL DAY,All hours,4133.02,750,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-20,AFTER 4PM,4PM - Close,1177.38,174,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,AFTERNOON,2PM - 4PM,463.46,80,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,BREAKFAST,Open - 10:30AM (11AM weekend),847.53,203,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,DINNER,4PM - 9PM,1038.16,154,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,EVENING,9PM - Close,139.22,20,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,LUNCH,11AM -  2PM,1309.02,223,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,MORNING,Open - 11AM,975.71,226,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,REGULAR MENU,10:30AM (11AM weekend) - Close,3078.04,500,Thursday
13369,SEA/TCA WA CP-0024,2011-01-20,TOTAL DAY,All hours,3925.57,703,Thursday
13369,SEA/TCA WA CP-0024,2011-01-21,AFTER 4PM,4PM - Close,1718.27,224,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,AFTERNOON,2PM - 4PM,735.01,107,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,BREAKFAST,Open - 10:30AM (11AM weekend),1089.24,218,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,DINNER,4PM - 9PM,1480.04,192,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,EVENING,9PM - Close,238.23,32,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,LATE NIGHT,11PM - 5AM,0.0,0,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,LUNCH,11AM -  2PM,1763.7,291,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,MORNING,Open - 11AM,1189.54,239,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,REGULAR MENU,10:30AM (11AM weekend) - Close,4317.28,643,Friday
13369,SEA/TCA WA CP-0024,2011-01-21,TOTAL DAY,All hours,5406.52,861,Friday
13369,SEA/TCA WA CP-0024,2011-01-22,AFTER 4PM,4PM - Close,958.3,149,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,AFTERNOON,2PM - 4PM,463.92,64,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,BREAKFAST,Open - 10:30AM (11AM weekend),953.38,158,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,DINNER,4PM - 9PM,771.54,126,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,EVENING,9PM - Close,186.76,23,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,LUNCH,11AM -  2PM,1050.0,142,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,MORNING,Open - 11AM,953.38,158,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,REGULAR MENU,10:30AM (11AM weekend) - Close,2472.22,355,Saturday
13369,SEA/TCA WA CP-0024,2011-01-22,TOTAL DAY,All hours,3425.6,513,Saturday
13369,SEA/TCA WA CP-0024,2011-01-24,AFTER 4PM,4PM - Close,971.37,173,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,AFTERNOON,2PM - 4PM,516.64,80,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,BREAKFAST,Open - 10:30AM (11AM weekend),654.79,149,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,DINNER,4PM - 9PM,800.98,143,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,EVENING,9PM - Close,170.39,30,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,LUNCH,11AM -  2PM,1221.18,223,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,MORNING,Open - 11AM,747.09,166,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,REGULAR MENU,10:30AM (11AM weekend) - Close,2801.49,493,Monday
13369,SEA/TCA WA CP-0024,2011-01-24,TOTAL DAY,All hours,3456.28,642,Monday
13369,SEA/TCA WA CP-0024,2011-01-25,AFTER 4PM,4PM - Close,1405.64,212,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,AFTERNOON,2PM - 4PM,533.61,95,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,BREAKFAST,Open - 10:30AM (11AM weekend),998.05,203,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,DINNER,4PM - 9PM,1125.74,171,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,EVENING,9PM - Close,279.9,41,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,LUNCH,11AM -  2PM,1343.27,237,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,MORNING,Open - 11AM,1063.57,220,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,REGULAR MENU,10:30AM (11AM weekend) - Close,3348.04,561,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-25,TOTAL DAY,All hours,4346.09,764,Tuesday
13369,SEA/TCA WA CP-0024,2011-01-26,AFTER 4PM,4PM - Close,1303.55,191,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,AFTERNOON,2PM - 4PM,467.25,81,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,BREAKFAST,Open - 10:30AM (11AM weekend),843.1,189,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,DINNER,4PM - 9PM,1063.44,158,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,EVENING,9PM - Close,240.11,33,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,LUNCH,11AM -  2PM,1321.2,245,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,MORNING,Open - 11AM,924.24,207,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,REGULAR MENU,10:30AM (11AM weekend) - Close,3173.14,535,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-26,TOTAL DAY,All hours,4016.24,724,Wednesday
13369,SEA/TCA WA CP-0024,2011-01-27,AFTER 4PM,4PM - Close,1323.21,189,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,AFTERNOON,2PM - 4PM,481.08,94,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,BREAKFAST,Open - 10:30AM (11AM weekend),942.2,201,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,DINNER,4PM - 9PM,1112.48,163,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,EVENING,9PM - Close,210.73,26,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,LUNCH,11AM -  2PM,1383.53,256,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,MORNING,Open - 11AM,1015.05,212,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,REGULAR MENU,10:30AM (11AM weekend) - Close,3260.67,550,Thursday
13369,SEA/TCA WA CP-0024,2011-01-27,TOTAL DAY,All hours,4202.87,751,Thursday
13369,SEA/TCA WA CP-0024,2011-01-28,AFTER 4PM,4PM - Close,1449.7,196,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,AFTERNOON,2PM - 4PM,523.19,83,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,BREAKFAST,Open - 10:30AM (11AM weekend),1083.95,219,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,DINNER,4PM - 9PM,1276.67,167,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,EVENING,9PM - Close,173.03,29,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,LATE NIGHT,11PM - 5AM,0.0,0,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,LUNCH,11AM -  2PM,1578.97,251,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,MORNING,Open - 11AM,1229.77,246,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,REGULAR MENU,10:30AM (11AM weekend) - Close,3697.68,557,Friday
13369,SEA/TCA WA CP-0024,2011-01-28,TOTAL DAY,All hours,4781.63,776,Friday
13369,SEA/TCA WA CP-0024,2011-01-29,AFTER 4PM,4PM - Close,1060.71,151,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,AFTERNOON,2PM - 4PM,505.48,71,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,BREAKFAST,Open - 10:30AM (11AM weekend),1074.87,156,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,DINNER,4PM - 9PM,896.32,126,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,EVENING,9PM - Close,164.39,25,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,LATE NIGHT,11PM - 5AM,4.88,1,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,LUNCH,11AM -  2PM,800.58,122,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,MORNING,Open - 11AM,1074.87,156,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,REGULAR MENU,10:30AM (11AM weekend) - Close,2366.77,344,Saturday
13369,SEA/TCA WA CP-0024,2011-01-29,TOTAL DAY,All hours,3441.64,500,Saturday
13369,SEA/TCA WA CP-0024,2011-01-30,AFTER 4PM,4PM - Close,1227.83,173,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,AFTERNOON,2PM - 4PM,572.6,69,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,BREAKFAST,Open - 10:30AM (11AM weekend),627.12,85,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,DINNER,4PM - 9PM,1056.37,147,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,EVENING,9PM - Close,171.46,26,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,LUNCH,11AM -  2PM,847.39,116,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,MORNING,Open - 11AM,627.12,85,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,REGULAR MENU,10:30AM (11AM weekend) - Close,2647.82,358,Sunday
13369,SEA/TCA WA CP-0024,2011-01-30,TOTAL DAY,All hours,3274.94,443,Sunday
13369,SEA/TCA WA CP-0024,2011-01-31,AFTER 4PM,4PM - Close,1312.19,211,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,AFTERNOON,2PM - 4PM,519.66,89,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,BREAKFAST,Open - 10:30AM (11AM weekend),717.55,165,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,DINNER,4PM - 9PM,1058.79,174,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,EVENING,9PM - Close,253.4,37,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,LUNCH,11AM -  2PM,1564.43,259,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,MORNING,Open - 11AM,845.23,185,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,REGULAR MENU,10:30AM (11AM weekend) - Close,3523.96,579,Monday
13369,SEA/TCA WA CP-0024,2011-01-31,TOTAL DAY,All hours,4241.51,744,Monday
13604,SEA/TCA WA CP-0024,2011-01-01,AFTER 4PM,4PM - Close,1334.45,195,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,AFTERNOON,2PM - 4PM,486.36,90,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,BREAKFAST,Open - 10:30AM (11AM weekend),633.15,91,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,DINNER,4PM - 9PM,1185.82,173,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,EVENING,9PM - Close,148.63,22,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,LUNCH,11AM -  2PM,924.98,127,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,MORNING,Open - 11AM,633.15,91,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,REGULAR MENU,10:30AM (11AM weekend) - Close,2745.79,412,Saturday
13604,SEA/TCA WA CP-0024,2011-01-01,TOTAL DAY,All hours,3378.94,503,Saturday
13604,SEA/TCA WA CP-0024,2011-01-02,AFTER 4PM,4PM - Close,979.18,158,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,AFTERNOON,2PM - 4PM,451.17,76,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,BREAKFAST,Open - 10:30AM (11AM weekend),644.54,127,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,DINNER,4PM - 9PM,876.54,142,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,EVENING,9PM - Close,102.64,16,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,LUNCH,11AM -  2PM,743.75,119,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,MORNING,Open - 11AM,644.54,127,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,REGULAR MENU,10:30AM (11AM weekend) - Close,2174.1,353,Sunday
13604,SEA/TCA WA CP-0024,2011-01-02,TOTAL DAY,All hours,2818.64,480,Sunday
13604,SEA/TCA WA CP-0024,2011-01-03,AFTER 4PM,4PM - Close,1285.71,194,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,AFTERNOON,2PM - 4PM,635.72,136,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,BREAKFAST,Open - 10:30AM (11AM weekend),745.87,185,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,DINNER,4PM - 9PM,1155.84,174,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,EVENING,9PM - Close,129.87,20,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,LUNCH,11AM -  2PM,963.37,211,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,MORNING,Open - 11AM,792.13,195,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,REGULAR MENU,10:30AM (11AM weekend) - Close,2931.06,551,Monday
13604,SEA/TCA WA CP-0024,2011-01-03,TOTAL DAY,All hours,3676.93,736,Monday
13604,SEA/TCA WA CP-0024,2011-01-04,AFTER 4PM,4PM - Close,1478.35,244,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,AFTERNOON,2PM - 4PM,619.49,118,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,BREAKFAST,Open - 10:30AM (11AM weekend),866.27,206,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,DINNER,4PM - 9PM,1307.62,217,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,EVENING,9PM - Close,170.73,27,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,LUNCH,11AM -  2PM,1064.72,225,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,MORNING,Open - 11AM,909.96,219,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,REGULAR MENU,10:30AM (11AM weekend) - Close,3206.25,600,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-04,TOTAL DAY,All hours,4072.52,806,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-05,AFTER 4PM,4PM - Close,1220.01,213,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,AFTERNOON,2PM - 4PM,599.71,117,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,BREAKFAST,Open - 10:30AM (11AM weekend),745.29,182,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,DINNER,4PM - 9PM,1133.57,194,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,EVENING,9PM - Close,86.44,19,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,LUNCH,11AM -  2PM,1019.82,207,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,MORNING,Open - 11AM,808.78,198,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,REGULAR MENU,10:30AM (11AM weekend) - Close,2903.03,553,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-05,TOTAL DAY,All hours,3648.32,735,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-06,AFTER 4PM,4PM - Close,1529.65,257,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,AFTERNOON,2PM - 4PM,547.23,119,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,BREAKFAST,Open - 10:30AM (11AM weekend),695.86,168,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,DINNER,4PM - 9PM,1392.14,231,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,EVENING,9PM - Close,137.51,26,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,LUNCH,11AM -  2PM,1173.26,222,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,MORNING,Open - 11AM,777.78,188,Thursday
