rest_key,rest_coop,reporting_day,daypart_name,daypart_description,daypart_sales,daypart_transaction_qty,Weekday
13604,SEA/TCA WA CP-0024,2011-01-06,REGULAR MENU,10:30AM (11AM weekend) - Close,3332.06,618,Thursday
13604,SEA/TCA WA CP-0024,2011-01-06,TOTAL DAY,All hours,4027.92,786,Thursday
13604,SEA/TCA WA CP-0024,2011-01-07,AFTER 4PM,4PM - Close,2142.48,335,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,AFTERNOON,2PM - 4PM,675.18,144,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,BREAKFAST,Open - 10:30AM (11AM weekend),767.08,188,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,DINNER,4PM - 9PM,1774.18,266,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,EVENING,9PM - Close,368.3,69,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,LATE NIGHT,11PM - 5AM,14.06,3,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,LUNCH,11AM -  2PM,1170.26,225,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,MORNING,Open - 11AM,813.95,198,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,REGULAR MENU,10:30AM (11AM weekend) - Close,4034.79,714,Friday
13604,SEA/TCA WA CP-0024,2011-01-07,TOTAL DAY,All hours,4801.87,902,Friday
13604,SEA/TCA WA CP-0024,2011-01-08,AFTER 4PM,4PM - Close,1379.81,234,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,AFTERNOON,2PM - 4PM,636.19,107,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,BREAKFAST,Open - 10:30AM (11AM weekend),1139.55,202,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,DINNER,4PM - 9PM,1188.11,199,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,EVENING,9PM - Close,191.7,35,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,LUNCH,11AM -  2PM,1086.97,175,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,MORNING,Open - 11AM,1139.55,202,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,REGULAR MENU,10:30AM (11AM weekend) - Close,3102.97,516,Saturday
13604,SEA/TCA WA CP-0024,2011-01-08,TOTAL DAY,All hours,4242.52,718,Saturday
13604,SEA/TCA WA CP-0024,2011-01-09,AFTER 4PM,4PM - Close,1200.7,181,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,AFTERNOON,2PM - 4PM,546.37,86,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,BREAKFAST,Open - 10:30AM (11AM weekend),912.9,164,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,DINNER,4PM - 9PM,1078.38,160,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,EVENING,9PM - Close,122.32,21,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,LUNCH,11AM -  2PM,784.84,125,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,MORNING,Open - 11AM,912.9,164,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,REGULAR MENU,10:30AM (11AM weekend) - Close,2531.91,392,Sunday
13604,SEA/TCA WA CP-0024,2011-01-09,TOTAL DAY,All hours,3444.81,556,Sunday
13604,SEA/TCA WA CP-0024,2011-01-10,AFTER 4PM,4PM - Close,1072.31,196,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,AFTERNOON,2PM - 4PM,490.54,111,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,BREAKFAST,Open - 10:30AM (11AM weekend),673.46,170,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,DINNER,4PM - 9PM,947.94,170,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,EVENING,9PM - Close,124.37,26,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,LUNCH,11AM -  2PM,1242.72,225,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,MORNING,Open - 11AM,731.26,188,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,REGULAR MENU,10:30AM (11AM weekend) - Close,2863.37,550,Monday
13604,SEA/TCA WA CP-0024,2011-01-10,TOTAL DAY,All hours,3536.83,720,Monday
13604,SEA/TCA WA CP-0024,2011-01-11,AFTER 4PM,4PM - Close,973.12,159,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,AFTERNOON,2PM - 4PM,594.91,127,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,BREAKFAST,Open - 10:30AM (11AM weekend),843.49,201,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,DINNER,4PM - 9PM,960.35,155,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,EVENING,9PM - Close,12.77,4,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,LUNCH,11AM -  2PM,980.14,215,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,MORNING,Open - 11AM,881.97,213,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,REGULAR MENU,10:30AM (11AM weekend) - Close,2586.65,513,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-11,TOTAL DAY,All hours,3430.14,714,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-12,AFTER 4PM,4PM - Close,1435.39,248,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,AFTERNOON,2PM - 4PM,482.7,110,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,BREAKFAST,Open - 10:30AM (11AM weekend),667.52,131,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,DINNER,4PM - 9PM,1285.89,220,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,EVENING,9PM - Close,149.5,28,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,LUNCH,11AM -  2PM,997.88,208,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,MORNING,Open - 11AM,755.24,153,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,REGULAR MENU,10:30AM (11AM weekend) - Close,3003.69,588,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-12,TOTAL DAY,All hours,3671.21,719,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-13,AFTER 4PM,4PM - Close,1502.23,260,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,AFTERNOON,2PM - 4PM,781.4,170,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,BREAKFAST,Open - 10:30AM (11AM weekend),725.39,174,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,DINNER,4PM - 9PM,1268.07,218,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,EVENING,9PM - Close,234.16,42,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,LUNCH,11AM -  2PM,1349.3,261,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,MORNING,Open - 11AM,781.76,192,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,REGULAR MENU,10:30AM (11AM weekend) - Close,3689.3,709,Thursday
13604,SEA/TCA WA CP-0024,2011-01-13,TOTAL DAY,All hours,4414.69,883,Thursday
13604,SEA/TCA WA CP-0024,2011-01-14,AFTER 4PM,4PM - Close,1546.77,244,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,AFTERNOON,2PM - 4PM,568.45,118,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,BREAKFAST,Open - 10:30AM (11AM weekend),816.31,179,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,DINNER,4PM - 9PM,1407.58,222,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,EVENING,9PM - Close,139.19,22,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,LATE NIGHT,11PM - 5AM,0.0,0,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,LUNCH,11AM -  2PM,1200.35,218,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,MORNING,Open - 11AM,884.18,193,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,REGULAR MENU,10:30AM (11AM weekend) - Close,3383.44,594,Friday
13604,SEA/TCA WA CP-0024,2011-01-14,TOTAL DAY,All hours,4199.75,773,Friday
13604,SEA/TCA WA CP-0024,2011-01-15,AFTER 4PM,4PM - Close,1656.24,286,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,AFTERNOON,2PM - 4PM,636.47,109,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,BREAKFAST,Open - 10:30AM (11AM weekend),1173.74,215,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,DINNER,4PM - 9PM,1409.02,249,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,EVENING,9PM - Close,247.22,37,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,LATE NIGHT,11PM - 5AM,5.17,1,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,LUNCH,11AM -  2PM,1354.52,217,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,MORNING,Open - 11AM,1173.74,215,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,REGULAR MENU,10:30AM (11AM weekend) - Close,3647.23,612,Saturday
13604,SEA/TCA WA CP-0024,2011-01-15,TOTAL DAY,All hours,4820.97,827,Saturday
13604,SEA/TCA WA CP-0024,2011-01-16,AFTER 4PM,4PM - Close,1356.52,209,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,AFTERNOON,2PM - 4PM,534.92,90,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,BREAKFAST,Open - 10:30AM (11AM weekend),957.3,156,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,DINNER,4PM - 9PM,1187.47,183,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,EVENING,9PM - Close,169.05,26,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,LUNCH,11AM -  2PM,807.56,117,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,MORNING,Open - 11AM,957.3,156,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,REGULAR MENU,10:30AM (11AM weekend) - Close,2699.0,416,Sunday
13604,SEA/TCA WA CP-0024,2011-01-16,TOTAL DAY,All hours,3656.3,572,Sunday
13604,SEA/TCA WA CP-0024,2011-01-17,AFTER 4PM,4PM - Close,910.81,169,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,AFTERNOON,2PM - 4PM,438.38,87,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,BREAKFAST,Open - 10:30AM (11AM weekend),583.88,129,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,DINNER,4PM - 9PM,839.55,152,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,EVENING,9PM - Close,71.26,17,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,LUNCH,11AM -  2PM,1157.98,175,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,MORNING,Open - 11AM,616.91,140,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,REGULAR MENU,10:30AM (11AM weekend) - Close,2540.2,442,Monday
13604,SEA/TCA WA CP-0024,2011-01-17,TOTAL DAY,All hours,3124.08,571,Monday
13604,SEA/TCA WA CP-0024,2011-01-18,AFTER 4PM,4PM - Close,1459.2,251,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,AFTERNOON,2PM - 4PM,614.42,127,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,BREAKFAST,Open - 10:30AM (11AM weekend),648.26,163,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,DINNER,4PM - 9PM,1145.57,205,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,EVENING,9PM - Close,313.63,46,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,LUNCH,11AM -  2PM,1033.64,210,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,MORNING,Open - 11AM,692.08,178,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,REGULAR MENU,10:30AM (11AM weekend) - Close,3151.08,603,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-18,TOTAL DAY,All hours,3799.34,766,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-19,AFTER 4PM,4PM - Close,1622.42,266,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,AFTERNOON,2PM - 4PM,664.04,147,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,BREAKFAST,Open - 10:30AM (11AM weekend),686.15,171,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,DINNER,4PM - 9PM,1425.18,233,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,EVENING,9PM - Close,197.24,33,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,LUNCH,11AM -  2PM,1022.7,211,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,MORNING,Open - 11AM,737.11,185,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,REGULAR MENU,10:30AM (11AM weekend) - Close,3360.12,638,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-19,TOTAL DAY,All hours,4046.27,809,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-20,AFTER 4PM,4PM - Close,1788.61,274,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,AFTERNOON,2PM - 4PM,550.8,128,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,BREAKFAST,Open - 10:30AM (11AM weekend),769.78,182,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,DINNER,4PM - 9PM,1570.99,240,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,EVENING,9PM - Close,217.62,34,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,LUNCH,11AM -  2PM,937.13,199,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,MORNING,Open - 11AM,815.48,193,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,REGULAR MENU,10:30AM (11AM weekend) - Close,3322.24,612,Thursday
13604,SEA/TCA WA CP-0024,2011-01-20,TOTAL DAY,All hours,4092.02,794,Thursday
13604,SEA/TCA WA CP-0024,2011-01-21,AFTER 4PM,4PM - Close,1694.46,272,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,AFTERNOON,2PM - 4PM,709.82,144,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,BREAKFAST,Open - 10:30AM (11AM weekend),932.25,218,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,DINNER,4PM - 9PM,1402.64,224,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,EVENING,9PM - Close,291.82,48,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,LATE NIGHT,11PM - 5AM,0.0,0,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,LUNCH,11AM -  2PM,1177.09,210,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,MORNING,Open - 11AM,1016.03,239,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,REGULAR MENU,10:30AM (11AM weekend) - Close,3665.15,647,Friday
13604,SEA/TCA WA CP-0024,2011-01-21,TOTAL DAY,All hours,4597.4,865,Friday
13604,SEA/TCA WA CP-0024,2011-01-22,AFTER 4PM,4PM - Close,1440.85,251,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,AFTERNOON,2PM - 4PM,664.77,103,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,BREAKFAST,Open - 10:30AM (11AM weekend),994.54,188,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,DINNER,4PM - 9PM,1202.88,212,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,EVENING,9PM - Close,237.97,39,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,LUNCH,11AM -  2PM,904.53,158,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,MORNING,Open - 11AM,994.54,188,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,REGULAR MENU,10:30AM (11AM weekend) - Close,3010.15,512,Saturday
13604,SEA/TCA WA CP-0024,2011-01-22,TOTAL DAY,All hours,4004.69,700,Saturday
13604,SEA/TCA WA CP-0024,2011-01-23,AFTER 4PM,4PM - Close,1125.6,181,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,AFTERNOON,2PM - 4PM,534.47,92,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,BREAKFAST,Open - 10:30AM (11AM weekend),864.09,142,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,DINNER,4PM - 9PM,998.39,161,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,EVENING,9PM - Close,127.21,20,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,LUNCH,11AM -  2PM,921.88,148,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,MORNING,Open - 11AM,864.09,142,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,REGULAR MENU,10:30AM (11AM weekend) - Close,2581.95,421,Sunday
13604,SEA/TCA WA CP-0024,2011-01-23,TOTAL DAY,All hours,3446.04,563,Sunday
13604,SEA/TCA WA CP-0024,2011-01-24,AFTER 4PM,4PM - Close,1352.79,226,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,AFTERNOON,2PM - 4PM,694.38,141,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,BREAKFAST,Open - 10:30AM (11AM weekend),685.72,181,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,DINNER,4PM - 9PM,1161.09,189,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,EVENING,9PM - Close,191.7,37,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,LATE NIGHT,11PM - 5AM,0.0,0,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,LUNCH,11AM -  2PM,1093.28,224,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,MORNING,Open - 11AM,728.62,192,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,REGULAR MENU,10:30AM (11AM weekend) - Close,3183.35,602,Monday
13604,SEA/TCA WA CP-0024,2011-01-24,TOTAL DAY,All hours,3869.07,783,Monday
13604,SEA/TCA WA CP-0024,2011-01-25,AFTER 4PM,4PM - Close,1252.29,215,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,AFTERNOON,2PM - 4PM,524.87,127,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,BREAKFAST,Open - 10:30AM (11AM weekend),759.02,172,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,DINNER,4PM - 9PM,1247.9,214,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,EVENING,9PM - Close,4.39,1,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,LATE NIGHT,11PM - 5AM,0.0,0,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,LUNCH,11AM -  2PM,949.86,201,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,MORNING,Open - 11AM,837.66,187,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,REGULAR MENU,10:30AM (11AM weekend) - Close,2805.66,558,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-25,TOTAL DAY,All hours,3564.68,730,Tuesday
13604,SEA/TCA WA CP-0024,2011-01-26,AFTER 4PM,4PM - Close,1283.17,227,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,AFTERNOON,2PM - 4PM,580.34,120,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,BREAKFAST,Open - 10:30AM (11AM weekend),728.32,174,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,DINNER,4PM - 9PM,1174.89,207,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,EVENING,9PM - Close,108.28,20,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,LATE NIGHT,11PM - 5AM,0.0,0,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,LUNCH,11AM -  2PM,914.81,196,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,MORNING,Open - 11AM,791.35,192,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,REGULAR MENU,10:30AM (11AM weekend) - Close,2841.35,561,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-26,TOTAL DAY,All hours,3569.67,735,Wednesday
13604,SEA/TCA WA CP-0024,2011-01-27,AFTER 4PM,4PM - Close,1819.01,303,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,AFTERNOON,2PM - 4PM,625.52,134,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,BREAKFAST,Open - 10:30AM (11AM weekend),743.38,172,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,DINNER,4PM - 9PM,1597.1,258,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,EVENING,9PM - Close,221.91,45,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,LATE NIGHT,11PM - 5AM,0.0,0,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,LUNCH,11AM -  2PM,1178.92,212,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,MORNING,Open - 11AM,818.04,191,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,REGULAR MENU,10:30AM (11AM weekend) - Close,3698.11,668,Thursday
13604,SEA/TCA WA CP-0024,2011-01-27,TOTAL DAY,All hours,4441.49,840,Thursday
13604,SEA/TCA WA CP-0024,2011-01-28,AFTER 4PM,4PM - Close,1666.03,278,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,AFTERNOON,2PM - 4PM,484.91,103,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,BREAKFAST,Open - 10:30AM (11AM weekend),738.77,173,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,DINNER,4PM - 9PM,1332.1,226,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,EVENING,9PM - Close,333.93,52,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,LATE NIGHT,11PM - 5AM,0.0,0,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,LUNCH,11AM -  2PM,1172.84,185,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,MORNING,Open - 11AM,799.79,185,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,REGULAR MENU,10:30AM (11AM weekend) - Close,3384.8,578,Friday
13604,SEA/TCA WA CP-0024,2011-01-28,TOTAL DAY,All hours,4123.57,751,Friday
13604,SEA/TCA WA CP-0024,2011-01-29,AFTER 4PM,4PM - Close,1435.04,241,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,AFTERNOON,2PM - 4PM,787.51,124,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,BREAKFAST,Open - 10:30AM (11AM weekend),1088.59,208,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,DINNER,4PM - 9PM,1219.65,204,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,EVENING,9PM - Close,215.39,37,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,LATE NIGHT,11PM - 5AM,0.0,0,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,LUNCH,11AM -  2PM,1367.37,215,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,MORNING,Open - 11AM,1088.59,208,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,REGULAR MENU,10:30AM (11AM weekend) - Close,3589.92,580,Saturday
13604,SEA/TCA WA CP-0024,2011-01-29,TOTAL DAY,All hours,4678.51,788,Saturday
13604,SEA/TCA WA CP-0024,2011-01-30,AFTER 4PM,4PM - Close,551.64,84,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,AFTERNOON,2PM - 4PM,650.31,94,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,BREAKFAST,Open - 10:30AM (11AM weekend),907.15,160,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,DINNER,4PM - 9PM,551.64,84,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,EVENING,9PM - Close,0.0,0,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,LATE NIGHT,11PM - 5AM,0.0,0,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,LUNCH,11AM -  2PM,917.64,149,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,MORNING,Open - 11AM,907.15,160,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,REGULAR MENU,10:30AM (11AM weekend) - Close,2119.59,327,Sunday
13604,SEA/TCA WA CP-0024,2011-01-30,TOTAL DAY,All hours,3026.74,487,Sunday
